,Unnamed: 0,Datetime,Tweet Id,Text,Username,tokens,Party,tweet_web_r,sentiment_score,retweet,sentiment
310,310,2022-02-27 08:29:04+00:00,1.5e+18,"In this sequence, I will meet the workers in favor of Samajwadi Party alliance candidate Shri Poornamasi Dehati from Ramkola Assembly constituency in Mahavir Degree College Ground, Kaptanganj, Kushinagar at 1 pm on Tuesday, March 1, 2022.",shivpalsinghyad,"['In', 'this', 'sequence,', 'I', 'will', 'meet', 'the', 'workers', 'in', 'favor', 'of', 'Samajwadi', 'Party', 'alliance', 'candidate', 'Shri', 'Poornamasi', 'Dehati', 'from', 'Ramkola', 'Assembly', 'constituency', 'in', 'Mahavir', 'Degree', 'College', 'Ground,', 'Kaptanganj,', 'Kushinagar', 'at', '1', 'pm', 'on', 'Tuesday,', 'March', '1,', '2022.']",SP,"In this sequence, I will meet the workers in favor of Samajwadi Party alliance candidate Shri Poornamasi Dehati from Ramkola Assembly constituency in Mahavir Degree College Ground, Kaptanganj, Kushinagar at 1 pm on Tuesday, March 1, 2022.",0.6597,False,1
311,311,2022-02-27 08:29:04+00:00,1.5e+18,"I will meet workers in favor of Samajwadi Party alliance candidate Shri Ashok Chauhan from Khadda Vidhan Sabha constituency in Kisan Inter College, Khadda, Kushinagar on Tuesday, March 1, 2022, at 11:30 am.",shivpalsinghyad,"['I', 'will', 'meet', 'workers', 'in', 'favor', 'of', 'Samajwadi', 'Party', 'alliance', 'candidate', 'Shri', 'Ashok', 'Chauhan', 'from', 'Khadda', 'Vidhan', 'Sabha', 'constituency', 'in', 'Kisan', 'Inter', 'College,', 'Khadda,', 'Kushinagar', 'on', 'Tuesday,', 'March', '1,', '2022,', 'at', '11:30', 'am.']",SP,"I will meet workers in favor of Samajwadi Party alliance candidate Shri Ashok Chauhan from Khadda Vidhan Sabha constituency in Kisan Inter College, Khadda, Kushinagar on Tuesday, March 1, 2022, at 11:30 am.",0.6597,False,1
312,312,2022-02-24 10:04:07+00:00,1.5e+18,"War has erupted between Russia and Ukraine and in the changing global scenario, clouds of suspicion are deepening among the families of Indians trapped in Ukraine.
In such a situation, the central government should ensure the safe return of all Indian migrants and students trapped in the middle of the Ukraine crisis.
#UkraineRussiaCrisis",shivpalsinghyad,"['War', 'has', 'erupted', 'between', 'Russia', 'and', 'Ukraine', 'and', 'in', 'the', 'changing', 'global', 'scenario,', 'clouds', 'of', 'suspicion', 'are', 'deepening', 'among', 'the', 'families', 'of', 'Indians', 'trapped', 'in', 'Ukraine.\nIn', 'such', 'a', 'situation,', 'the', 'central', 'government', 'should', 'ensure', 'the', 'safe', 'return', 'of', 'all', 'Indian', 'migrants', 'and', 'students', 'trapped', 'in', 'the', 'middle', 'of', 'the', 'Ukraine', 'crisis.\n#UkraineRussiaCrisis']",SP,"War has erupted between Russia and Ukraine and in the changing global scenario, clouds of suspicion are deepening among the families of Indians trapped in Ukraine.
In such a situation, the central government should ensure the safe return of all Indian migrants and students trapped in the middle of the Ukraine crisis.
#UkraineRussiaCrisis",-0.9169,False,0
313,313,2022-02-24 03:54:41+00:00,1.5e+18,Only from the memory of its past and great men can a society absorb energy and flourish.,shivpalsinghyad,"['Only', 'from', 'the', 'memory', 'of', 'its', 'past', 'and', 'great', 'men', 'can', 'a', 'society', 'absorb', 'energy', 'and', 'flourish.']",SP,Only from the memory of its past and great men can a society absorb energy and flourish.,0.7351,False,1
314,314,2022-02-23 03:08:45+00:00,1.5e+18,"Keep on turning the roti so that it gets cooked properly. The bread that is fried on one side gets burnt, it does not get cooked. Similarly, change of power is also inevitable, power should keep changing so that the common man and the person standing at the bottom rung in the society can be benefited.
Dr. Ram Manohar Lohia",shivpalsinghyad,"['Keep', 'on', 'turning', 'the', 'roti', 'so', 'that', 'it', 'gets', 'cooked', 'properly.', 'The', 'bread', 'that', 'is', 'fried', 'on', 'one', 'side', 'gets', 'burnt,', 'it', 'does', 'not', 'get', 'cooked.', 'Similarly,', 'change', 'of', 'power', 'is', 'also', 'inevitable,', 'power', 'should', 'keep', 'changing', 'so', 'that', 'the', 'common', 'man', 'and', 'the', 'person', 'standing', 'at', 'the', 'bottom', 'rung', 'in', 'the', 'society', 'can', 'be', 'benefited.\nDr.', 'Ram', 'Manohar', 'Lohia']",SP,"Keep on turning the roti so that it gets cooked properly. The bread that is fried on one side gets burnt, it does not get cooked. Similarly, change of power is also inevitable, power should keep changing so that the common man and the person standing at the bottom rung in the society can be benefited.
Dr. Ram Manohar Lohia",0.0,False,1
315,315,2022-02-21 02:34:50+00:00,1.5e+18,"The one who wins hearts never loses. Therefore, one should try to win the hearts of others by his actions and behaviour.",shivpalsinghyad,"['The', 'one', 'who', 'wins', 'hearts', 'never', 'loses.', 'Therefore,', 'one', 'should', 'try', 'to', 'win', 'the', 'hearts', 'of', 'others', 'by', 'his', 'actions', 'and', 'behaviour.']",SP,"The one who wins hearts never loses. Therefore, one should try to win the hearts of others by his actions and behaviour.",0.8577,False,1
316,316,2022-02-20 15:52:02+00:00,1.5e+18,"Hearty thanks and gratitude to all the respected voters who exercised their franchise with great enthusiasm and enthusiasm.
I appeal to you to vote in large numbers in the next phases also and play your part in taking the state to the new path of development.",shivpalsinghyad,"['Hearty', 'thanks', 'and', 'gratitude', 'to', 'all', 'the', 'respected', 'voters', 'who', 'exercised', 'their', 'franchise', 'with', 'great', 'enthusiasm', 'and', 'enthusiasm.\nI', 'appeal', 'to', 'you', 'to', 'vote', 'in', 'large', 'numbers', 'in', 'the', 'next', 'phases', 'also', 'and', 'play', 'your', 'part', 'in', 'taking', 'the', 'state', 'to', 'the', 'new', 'path', 'of', 'development.']",SP,"Hearty thanks and gratitude to all the respected voters who exercised their franchise with great enthusiasm and enthusiasm.
I appeal to you to vote in large numbers in the next phases also and play your part in taking the state to the new path of development.",0.9666,False,1
317,317,2022-02-20 09:07:56+00:00,1.5e+18,"Your vote will decide the future of your children. Formation of a popular government is possible only when you are aware.

Come forward to save the constitution and democracy. Build a government that understands your needs.

If a single voter is left out,
So understand, the dream of developed UP is broken.

Please cast your valuable vote.",shivpalsinghyad,"['Your', 'vote', 'will', 'decide', 'the', 'future', 'of', 'your', 'children.', 'Formation', 'of', 'a', 'popular', 'government', 'is', 'possible', 'only', 'when', 'you', 'are', 'aware.\n\nCome', 'forward', 'to', 'save', 'the', 'constitution', 'and', 'democracy.', 'Build', 'a', 'government', 'that', 'understands', 'your', 'needs.\n\nIf', 'a', 'single', 'voter', 'is', 'left', 'out,\nSo', 'understand,', 'the', 'dream', 'of', 'developed', 'UP', 'is', 'broken.\n\nPlease', 'cast', 'your', 'valuable', 'vote.']",SP,"Your vote will decide the future of your children. Formation of a popular government is possible only when you are aware.

Come forward to save the constitution and democracy. Build a government that understands your needs.

If a single voter is left out,
So understand, the dream of developed UP is broken.

Please cast your valuable vote.",0.8612,False,1
318,318,2022-02-20 04:56:12+00:00,1.5e+18,"I cast my vote while fulfilling my duty towards democracy.
My vote is for the progress and prosperity of UP.
My vote is to create a new UP with representation from every section of the society.
Contribute to the overall development of UP
Vote in large numbers.
Please give your valuable vote.",shivpalsinghyad,"['I', 'cast', 'my', 'vote', 'while', 'fulfilling', 'my', 'duty', 'towards', 'democracy.\nMy', 'vote', 'is', 'for', 'the', 'progress', 'and', 'prosperity', 'of', 'UP.\nMy', 'vote', 'is', 'to', 'create', 'a', 'new', 'UP', 'with', 'representation', 'from', 'every', 'section', 'of', 'the', 'society.\nContribute', 'to', 'the', 'overall', 'development', 'of', 'UP\nVote', 'in', 'large', 'numbers.\nPlease', 'give', 'your', 'valuable', 'vote.']",SP,"I cast my vote while fulfilling my duty towards democracy.
My vote is for the progress and prosperity of UP.
My vote is to create a new UP with representation from every section of the society.
Contribute to the overall development of UP
Vote in large numbers.
Please give your valuable vote.",0.8519,False,1
319,319,2022-02-20 01:35:59+00:00,1.5e+18,"We all took blessings from respected Netaji, the source of inspiration and energy.",shivpalsinghyad,"['We', 'all', 'took', 'blessings', 'from', 'respected', 'Netaji,', 'the', 'source', 'of', 'inspiration', 'and', 'energy.']",SP,"We all took blessings from respected Netaji, the source of inspiration and energy.",0.9022,False,1
320,320,2022-02-20 01:23:52+00:00,1.5e+18,"I appeal to all of you that for progress, prosperity and all round development of UP, definitely go to cast your vote today and become a participant in democracy.
May the plant of our democracy flourish on the fertile soil of logic, tolerance, humanity, let the values ​​of liberty and equality give fertility to its roots.",shivpalsinghyad,"['I', 'appeal', 'to', 'all', 'of', 'you', 'that', 'for', 'progress,', 'prosperity', 'and', 'all', 'round', 'development', 'of', 'UP,', 'definitely', 'go', 'to', 'cast', 'your', 'vote', 'today', 'and', 'become', 'a', 'participant', 'in', 'democracy.\nMay', 'the', 'plant', 'of', 'our', 'democracy', 'flourish', 'on', 'the', 'fertile', 'soil', 'of', 'logic,', 'tolerance,', 'humanity,', 'let', 'the', 'values', '\u200b\u200bof', 'liberty', 'and', 'equality', 'give', 'fertility', 'to', 'its', 'roots.']",SP,"I appeal to all of you that for progress, prosperity and all round development of UP, definitely go to cast your vote today and become a participant in democracy.
May the plant of our democracy flourish on the fertile soil of logic, tolerance, humanity, let the values ​​of liberty and equality give fertility to its roots.",0.9153,False,1
321,321,2022-02-19 07:07:37+00:00,1.49e+18,"On the death anniversary of Acharya Narendra Dev ji, a freedom fighter, journalist, litterateur and the main theorist of the Congress Socialist Party, I bow to his holy memory.",shivpalsinghyad,"['On', 'the', 'death', 'anniversary', 'of', 'Acharya', 'Narendra', 'Dev', 'ji,', 'a', 'freedom', 'fighter,', 'journalist,', 'litterateur', 'and', 'the', 'main', 'theorist', 'of', 'the', 'Congress', 'Socialist', 'Party,', 'I', 'bow', 'to', 'his', 'holy', 'memory.']",SP,"On the death anniversary of Acharya Narendra Dev ji, a freedom fighter, journalist, litterateur and the main theorist of the Congress Socialist Party, I bow to his holy memory.",0.5574,False,1
322,322,2022-02-19 06:31:55+00:00,1.49e+18,"Sad news has been received of the demise of Leader of Opposition in the UP Legislative Council, former minister and senior socialist leader Janab Ahmad Hasan ji.

I pray to God to give strength to the bereaved family members in this time of sorrow.
Heartfelt tribute!",shivpalsinghyad,"['Sad', 'news', 'has', 'been', 'received', 'of', 'the', 'demise', 'of', 'Leader', 'of', 'Opposition', 'in', 'the', 'UP', 'Legislative', 'Council,', 'former', 'minister', 'and', 'senior', 'socialist', 'leader', 'Janab', 'Ahmad', 'Hasan', 'ji.\n\nI', 'pray', 'to', 'God', 'to', 'give', 'strength', 'to', 'the', 'bereaved', 'family', 'members', 'in', 'this', 'time', 'of', 'sorrow.\nHeartfelt', 'tribute!']",SP,"Sad news has been received of the demise of Leader of Opposition in the UP Legislative Council, former minister and senior socialist leader Janab Ahmad Hasan ji.

I pray to God to give strength to the bereaved family members in this time of sorrow.
Heartfelt tribute!",0.2003,False,1
323,323,2022-02-19 02:30:08+00:00,1.49e+18,"Religion is long term politics and politics is short term religion. The vision that considers religion and politics to be complementary to each other inspires all of us to free religion from stereotypes and superstitions and gives politics a vision to stay away from authority, itemism and selfishness.
Dr. Ram Manohar Lohia",shivpalsinghyad,"['Religion', 'is', 'long', 'term', 'politics', 'and', 'politics', 'is', 'short', 'term', 'religion.', 'The', 'vision', 'that', 'considers', 'religion', 'and', 'politics', 'to', 'be', 'complementary', 'to', 'each', 'other', 'inspires', 'all', 'of', 'us', 'to', 'free', 'religion', 'from', 'stereotypes', 'and', 'superstitions', 'and', 'gives', 'politics', 'a', 'vision', 'to', 'stay', 'away', 'from', 'authority,', 'itemism', 'and', 'selfishness.\nDr.', 'Ram', 'Manohar', 'Lohia']",SP,"Religion is long term politics and politics is short term religion. The vision that considers religion and politics to be complementary to each other inspires all of us to free religion from stereotypes and superstitions and gives politics a vision to stay away from authority, itemism and selfishness.
Dr. Ram Manohar Lohia",0.7783,False,1
324,324,2022-02-18 08:25:58+00:00,1.49e+18,"The anger of BJP has increased after the arrival of this symbol of socialist unity of Etawah yesterday.
Creating negativity, unrest.
Personal assault and character assassination.
This is the weapon of BJP.
There are no words like progress and development in BJP's dictionary.
Wait a bit, #10_March_BJP_Safe.",shivpalsinghyad,"['The', 'anger', 'of', 'BJP', 'has', 'increased', 'after', 'the', 'arrival', 'of', 'this', 'symbol', 'of', 'socialist', 'unity', 'of', 'Etawah', 'yesterday.\nCreating', 'negativity,', 'unrest.\nPersonal', 'assault', 'and', 'character', 'assassination.\nThis', 'is', 'the', 'weapon', 'of', 'BJP.\nThere', 'are', 'no', 'words', 'like', 'progress', 'and', 'development', 'in', ""BJP's"", 'dictionary.\nWait', 'a', 'bit,', '#10_March_BJP_Safe.']",SP,"The anger of BJP has increased after the arrival of this symbol of socialist unity of Etawah yesterday.
Creating negativity, unrest.
Personal assault and character assassination.
This is the weapon of BJP.
There are no words like progress and development in BJP's dictionary.
Wait a bit, #10_March_BJP_Safe.",-0.8885,False,0
325,325,2022-02-18 02:25:28+00:00,1.49e+18,"Lohia ji was an advocate of change and progress, in which there is harmony between anger and compassion. One should not expect justice from competition and hatred.",shivpalsinghyad,"['Lohia', 'ji', 'was', 'an', 'advocate', 'of', 'change', 'and', 'progress,', 'in', 'which', 'there', 'is', 'harmony', 'between', 'anger', 'and', 'compassion.', 'One', 'should', 'not', 'expect', 'justice', 'from', 'competition', 'and', 'hatred.']",SP,"Lohia ji was an advocate of change and progress, in which there is harmony between anger and compassion. One should not expect justice from competition and hatred.",-0.4898,False,0
326,326,2022-02-17 17:21:13+00:00,1.49e+18,"This huge crowd gathered in Etawah is a symbol of public aspiration. Let us, under the leadership of Shri Akhilesh Yadav ji, fulfill the dream of the future being seen by the collective consciousness of Uttar Pradesh, choose a cycle, become a supporter of a progressive vision to make a new and better state.",shivpalsinghyad,"['This', 'huge', 'crowd', 'gathered', 'in', 'Etawah', 'is', 'a', 'symbol', 'of', 'public', 'aspiration.', 'Let', 'us,', 'under', 'the', 'leadership', 'of', 'Shri', 'Akhilesh', 'Yadav', 'ji,', 'fulfill', 'the', 'dream', 'of', 'the', 'future', 'being', 'seen', 'by', 'the', 'collective', 'consciousness', 'of', 'Uttar', 'Pradesh,', 'choose', 'a', 'cycle,', 'become', 'a', 'supporter', 'of', 'a', 'progressive', 'vision', 'to', 'make', 'a', 'new', 'and', 'better', 'state.']",SP,"This huge crowd gathered in Etawah is a symbol of public aspiration. Let us, under the leadership of Shri Akhilesh Yadav ji, fulfill the dream of the future being seen by the collective consciousness of Uttar Pradesh, choose a cycle, become a supporter of a progressive vision to make a new and better state.",0.9042,False,1
327,327,2022-02-17 04:09:26+00:00,1.49e+18,I am pained to hear the sad news of the death of many people including women and children in the accident in village Naurangiya of Kushinagar district. My deepest condolences to all the bereaved families who lost their families in this tragic accident. I wish the injured a speedy recovery.,shivpalsinghyad,"['I', 'am', 'pained', 'to', 'hear', 'the', 'sad', 'news', 'of', 'the', 'death', 'of', 'many', 'people', 'including', 'women', 'and', 'children', 'in', 'the', 'accident', 'in', 'village', 'Naurangiya', 'of', 'Kushinagar', 'district.', 'My', 'deepest', 'condolences', 'to', 'all', 'the', 'bereaved', 'families', 'who', 'lost', 'their', 'families', 'in', 'this', 'tragic', 'accident.', 'I', 'wish', 'the', 'injured', 'a', 'speedy', 'recovery.']",SP,I am pained to hear the sad news of the death of many people including women and children in the accident in village Naurangiya of Kushinagar district. My deepest condolences to all the bereaved families who lost their families in this tragic accident. I wish the injured a speedy recovery.,-0.9747,False,0
328,328,2022-02-17 02:40:06+00:00,1.49e+18,"In the present changing context, the conditions of the village, country and society have changed. The challenges which were there three decades ago, then and now have changed a lot. But sustainable and employable development and fairness and equality of opportunity are the need of all times and also indispensable for social justice.",shivpalsinghyad,"['In', 'the', 'present', 'changing', 'context,', 'the', 'conditions', 'of', 'the', 'village,', 'country', 'and', 'society', 'have', 'changed.', 'The', 'challenges', 'which', 'were', 'there', 'three', 'decades', 'ago,', 'then', 'and', 'now', 'have', 'changed', 'a', 'lot.', 'But', 'sustainable', 'and', 'employable', 'development', 'and', 'fairness', 'and', 'equality', 'of', 'opportunity', 'are', 'the', 'need', 'of', 'all', 'times', 'and', 'also', 'indispensable', 'for', 'social', 'justice.']",SP,"In the present changing context, the conditions of the village, country and society have changed. The challenges which were there three decades ago, then and now have changed a lot. But sustainable and employable development and fairness and equality of opportunity are the need of all times and also indispensable for social justice.",0.7579,False,1
329,329,2022-02-16 06:48:05+00:00,1.49e+18,"Bappi Lahiri's death is an irreparable loss to the Indian art world.
Bappi Da's classics like 'Aao Tumse Chand Par Le Jayen' and 'Muskurata ta gul khila tha hua mera yaar', who introduced neo music in the 80s, will always remind him of his lively nature.
Humble tribute...",shivpalsinghyad,"['Bappi', ""Lahiri's"", 'death', 'is', 'an', 'irreparable', 'loss', 'to', 'the', 'Indian', 'art', 'world.\nBappi', ""Da's"", 'classics', 'like', ""'Aao"", 'Tumse', 'Chand', 'Par', 'Le', ""Jayen'"", 'and', ""'Muskurata"", 'ta', 'gul', 'khila', 'tha', 'hua', 'mera', ""yaar',"", 'who', 'introduced', 'neo', 'music', 'in', 'the', '80s,', 'will', 'always', 'remind', 'him', 'of', 'his', 'lively', 'nature.\nHumble', 'tribute...']",SP,"Bappi Lahiri's death is an irreparable loss to the Indian art world.
Bappi Da's classics like 'Aao Tumse Chand Par Le Jayen' and 'Muskurata ta gul khila tha hua mera yaar', who introduced neo music in the 80s, will always remind him of his lively nature.
Humble tribute...",-0.2023,False,0
330,330,2022-02-16 02:43:29+00:00,1.49e+18,"Salute to the holy feet of Sant Shiromani on the birth anniversary of Sant Shri Ravidas ji, a symbol of harmony, equality and harmony.
He had said – Because of Ravidas birth, he is not hot.
He showed the path of welfare of mankind by awakening self-respect and consciousness in the exploited humanity with his thoughts and creations.",shivpalsinghyad,"['Salute', 'to', 'the', 'holy', 'feet', 'of', 'Sant', 'Shiromani', 'on', 'the', 'birth', 'anniversary', 'of', 'Sant', 'Shri', 'Ravidas', 'ji,', 'a', 'symbol', 'of', 'harmony,', 'equality', 'and', 'harmony.\nHe', 'had', 'said', '–', 'Because', 'of', 'Ravidas', 'birth,', 'he', 'is', 'not', 'hot.\nHe', 'showed', 'the', 'path', 'of', 'welfare', 'of', 'mankind', 'by', 'awakening', 'self-respect', 'and', 'consciousness', 'in', 'the', 'exploited', 'humanity', 'with', 'his', 'thoughts', 'and', 'creations.']",SP,"Salute to the holy feet of Sant Shiromani on the birth anniversary of Sant Shri Ravidas ji, a symbol of harmony, equality and harmony.
He had said – Because of Ravidas birth, he is not hot.
He showed the path of welfare of mankind by awakening self-respect and consciousness in the exploited humanity with his thoughts and creations.",0.6124,False,1
331,331,2022-02-15 16:50:21+00:00,1.49e+18,"Do not lose your desire to erase the reputation of others,
There is something in our blood that will not be erased from you.

Public Relations in Takha Block...

#Akhilesh_A_Rahe_Hain
#bis_in_bicycle
#Samajwadi Party
#BoycottBJP
#no_should_BJP
#spakaamjanatake_name
 #AssemblyElections2022
#UPElection2022",shivpalsinghyad,"['Do', 'not', 'lose', 'your', 'desire', 'to', 'erase', 'the', 'reputation', 'of', 'others,\nThere', 'is', 'something', 'in', 'our', 'blood', 'that', 'will', 'not', 'be', 'erased', 'from', 'you.\n\nPublic', 'Relations', 'in', 'Takha', 'Block...\n\n#Akhilesh_A_Rahe_Hain\n#bis_in_bicycle\n#Samajwadi', 'Party\n#BoycottBJP\n#no_should_BJP\n#spakaamjanatake_name\n', '#AssemblyElections2022\n#UPElection2022']",SP,"Do not lose your desire to erase the reputation of others,
There is something in our blood that will not be erased from you.

Public Relations in Takha Block...

#Akhilesh_A_Rahe_Hain
#bis_in_bicycle
#Samajwadi Party
#BoycottBJP
#no_should_BJP
#spakaamjanatake_name
 #AssemblyElections2022
#UPElection2022",0.4019,False,1
332,332,2022-02-15 02:56:39+00:00,1.49e+18,"Hearty congratulations to all on the birth anniversary of the hero of justice, Hazrat Ali.",shivpalsinghyad,"['Hearty', 'congratulations', 'to', 'all', 'on', 'the', 'birth', 'anniversary', 'of', 'the', 'hero', 'of', 'justice,', 'Hazrat', 'Ali.']",SP,"Hearty congratulations to all on the birth anniversary of the hero of justice, Hazrat Ali.",0.8979,False,1
333,333,2022-02-14 14:20:24+00:00,1.49e+18,"The enthusiasm of the voters in the festival of democracy is telling that UP is going to write the script of change and the SP alliance is moving towards a thumping majority. 22 out of 22 The people of the state who like progress are desperate to seal their resolution.

#Ah_Rhe_Hain_Akhilesh
#Akhilesh Yadav
#bis_in_bicycle
#Samajwadi Party",shivpalsinghyad,"['The', 'enthusiasm', 'of', 'the', 'voters', 'in', 'the', 'festival', 'of', 'democracy', 'is', 'telling', 'that', 'UP', 'is', 'going', 'to', 'write', 'the', 'script', 'of', 'change', 'and', 'the', 'SP', 'alliance', 'is', 'moving', 'towards', 'a', 'thumping', 'majority.', '22', 'out', 'of', '22', 'The', 'people', 'of', 'the', 'state', 'who', 'like', 'progress', 'are', 'desperate', 'to', 'seal', 'their', 'resolution.\n\n#Ah_Rhe_Hain_Akhilesh\n#Akhilesh', 'Yadav\n#bis_in_bicycle\n#Samajwadi', 'Party']",SP,"The enthusiasm of the voters in the festival of democracy is telling that UP is going to write the script of change and the SP alliance is moving towards a thumping majority. 22 out of 22 The people of the state who like progress are desperate to seal their resolution.

#Ah_Rhe_Hain_Akhilesh
#Akhilesh Yadav
#bis_in_bicycle
#Samajwadi Party",0.8957,False,1
334,334,2022-02-14 10:13:43+00:00,1.49e+18,"Only Akhilesh everywhere, Uttar Pradesh is winning.

#Akhilesh_A_Rahe_Hain
#bis_in_bicycle
#Samajwadi Party
#BoycottBJP
#no_should_BJP
#spakaamjanatake_name
 #AssemblyElections2022
#UPElection2022",shivpalsinghyad,"['Only', 'Akhilesh', 'everywhere,', 'Uttar', 'Pradesh', 'is', 'winning.\n\n#Akhilesh_A_Rahe_Hain\n#bis_in_bicycle\n#Samajwadi', 'Party\n#BoycottBJP\n#no_should_BJP\n#spakaamjanatake_name\n', '#AssemblyElections2022\n#UPElection2022']",SP,"Only Akhilesh everywhere, Uttar Pradesh is winning.

#Akhilesh_A_Rahe_Hain
#bis_in_bicycle
#Samajwadi Party
#BoycottBJP
#no_should_BJP
#spakaamjanatake_name
 #AssemblyElections2022
#UPElection2022",0.7269,False,1
335,335,2022-02-14 02:28:12+00:00,1.49e+18,"Days full of progress and happiness are coming. For the progress and prosperity of the state, today in the second phase of voting, come out of your homes and cast your vote.
#Akhilesh_A_Rahe_Hain
#bis_in_bicycle
#Samajwadi Party",shivpalsinghyad,"['Days', 'full', 'of', 'progress', 'and', 'happiness', 'are', 'coming.', 'For', 'the', 'progress', 'and', 'prosperity', 'of', 'the', 'state,', 'today', 'in', 'the', 'second', 'phase', 'of', 'voting,', 'come', 'out', 'of', 'your', 'homes', 'and', 'cast', 'your', 'vote.\n#Akhilesh_A_Rahe_Hain\n#bis_in_bicycle\n#Samajwadi', 'Party']",SP,"Days full of progress and happiness are coming. For the progress and prosperity of the state, today in the second phase of voting, come out of your homes and cast your vote.
#Akhilesh_A_Rahe_Hain
#bis_in_bicycle
#Samajwadi Party",0.8979,False,1
336,336,2022-02-13 16:54:25+00:00,1.49e+18,"I am overwhelmed by the enthusiasm of all of you during the public relations among relatives in Jaswantnagar block.

#Akhilesh_A_Rahe_Hain",shivpalsinghyad,"['I', 'am', 'overwhelmed', 'by', 'the', 'enthusiasm', 'of', 'all', 'of', 'you', 'during', 'the', 'public', 'relations', 'among', 'relatives', 'in', 'Jaswantnagar', 'block.\n\n#Akhilesh_A_Rahe_Hain']",SP,"I am overwhelmed by the enthusiasm of all of you during the public relations among relatives in Jaswantnagar block.

#Akhilesh_A_Rahe_Hain",0.0516,False,1
337,337,2022-02-13 09:17:09+00:00,1.49e+18,"On the birth anniversary of India Nightingale Sarojini Naidu, salute to her virtuous memories.
For a better democracy, it is necessary for half the population to be aware and empowered.
In such a situation, on the occasion of #National_Women's Day, not only Jaswantnagar, women of the entire state should take a pledge to express their voice in democracy.",shivpalsinghyad,"['On', 'the', 'birth', 'anniversary', 'of', 'India', 'Nightingale', 'Sarojini', 'Naidu,', 'salute', 'to', 'her', 'virtuous', 'memories.\nFor', 'a', 'better', 'democracy,', 'it', 'is', 'necessary', 'for', 'half', 'the', 'population', 'to', 'be', 'aware', 'and', 'empowered.\nIn', 'such', 'a', 'situation,', 'on', 'the', 'occasion', 'of', ""#National_Women's"", 'Day,', 'not', 'only', 'Jaswantnagar,', 'women', 'of', 'the', 'entire', 'state', 'should', 'take', 'a', 'pledge', 'to', 'express', 'their', 'voice', 'in', 'democracy.']",SP,"On the birth anniversary of India Nightingale Sarojini Naidu, salute to her virtuous memories.
For a better democracy, it is necessary for half the population to be aware and empowered.
In such a situation, on the occasion of #National_Women's Day, not only Jaswantnagar, women of the entire state should take a pledge to express their voice in democracy.",0.743,False,1
338,338,2022-02-13 07:49:53+00:00,1.49e+18,"22 in 22 resolutions...
#BoycottBJP
#no_should_BJP
#Akhilesh_A_Rahe_Hain",shivpalsinghyad,"['22', 'in', '22', 'resolutions...\n#BoycottBJP\n#no_should_BJP\n#Akhilesh_A_Rahe_Hain']",SP,"22 in 22 resolutions...
#BoycottBJP
#no_should_BJP
#Akhilesh_A_Rahe_Hain",0.0,False,1
339,339,2022-02-13 07:19:58+00:00,1.49e+18,"Let's say you have a right eye.
Why should we look at life from someone's point of view?
Sahir Ludhianvi

During public relations in Jaswantnagar...
#BoycottBJP
#no needBJP
#AkhileshRho_Hain",shivpalsinghyad,"[""Let's"", 'say', 'you', 'have', 'a', 'right', 'eye.\nWhy', 'should', 'we', 'look', 'at', 'life', 'from', ""someone's"", 'point', 'of', 'view?\nSahir', 'Ludhianvi\n\nDuring', 'public', 'relations', 'in', 'Jaswantnagar...\n#BoycottBJP\n#no', 'needBJP\n#AkhileshRho_Hain']",SP,"Let's say you have a right eye.
Why should we look at life from someone's point of view?
Sahir Ludhianvi

During public relations in Jaswantnagar...
#BoycottBJP
#no needBJP
#AkhileshRho_Hain",0.0,False,1
340,340,2022-02-13 02:29:18+00:00,1.49e+18,Ability gets frustrated due to lack of opportunity. This frustrated ability then stifles opportunities. A large population is waiting for the opportunity. Only then will Lohia ji's dream come true.,shivpalsinghyad,"['Ability', 'gets', 'frustrated', 'due', 'to', 'lack', 'of', 'opportunity.', 'This', 'frustrated', 'ability', 'then', 'stifles', 'opportunities.', 'A', 'large', 'population', 'is', 'waiting', 'for', 'the', 'opportunity.', 'Only', 'then', 'will', 'Lohia', ""ji's"", 'dream', 'come', 'true.']",SP,Ability gets frustrated due to lack of opportunity. This frustrated ability then stifles opportunities. A large population is waiting for the opportunity. Only then will Lohia ji's dream come true.,0.7579,False,1
341,341,2022-02-12 15:16:01+00:00,1.49e+18,"Seek blessings from relatives in Karhal for dear Akhilesh. The victory of SP alliance will change not only the state but also the condition and direction of the country. For the people struggling with basic problems, especially women, unemployed and farmers, then the real good days will begin.
#AkhileshRhe_Hay
#BoycottBJP",shivpalsinghyad,"['Seek', 'blessings', 'from', 'relatives', 'in', 'Karhal', 'for', 'dear', 'Akhilesh.', 'The', 'victory', 'of', 'SP', 'alliance', 'will', 'change', 'not', 'only', 'the', 'state', 'but', 'also', 'the', 'condition', 'and', 'direction', 'of', 'the', 'country.', 'For', 'the', 'people', 'struggling', 'with', 'basic', 'problems,', 'especially', 'women,', 'unemployed', 'and', 'farmers,', 'then', 'the', 'real', 'good', 'days', 'will', 'begin.\n#AkhileshRhe_Hay\n#BoycottBJP']",SP,"Seek blessings from relatives in Karhal for dear Akhilesh. The victory of SP alliance will change not only the state but also the condition and direction of the country. For the people struggling with basic problems, especially women, unemployed and farmers, then the real good days will begin.
#AkhileshRhe_Hay
#BoycottBJP",-0.09,False,0
